Census year,Block ID,Property ID,Base property ID,Building name,Street address,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers,Latitude,Longitude
2015,917,106750,106750,Angaston,35-37 Morrah Street ,Parkville,,,2,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.7959055832, 144.956318354
2015,917,106752,106752,Parkville,43 Morrah Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7958811516, 144.956116928
2015,917,103766,103766,,17 Fitzgibbon Street ,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7962679494, 144.956347071
2015,917,106751,106751,Angaston,39-41 Morrah Street ,Parkville,1940,,2,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.7958916288, 144.956204841
2015,917,106749,106749,Bischoff Cottage,33 Morrah Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7959161835, 144.956417059
2015,917,106748,106748,Charleville,31 Morrah Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7959253916, 144.956491114
2015,917,106747,106747,Rothsay,29 Morrah Street ,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7959334256, 144.956550336
2015,917,106746,106746,"""Marmion""",27 Morrah Street ,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7959378599, 144.956609947
2015,917,103769,103769,,23 Fitzgibbon Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7961214737, 144.956363211
2015,917,103768,103768,,21 Fitzgibbon Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7961705063, 144.95636047
2015,917,103767,103767,Copthall Cottage,19 Fitzgibbon Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7962181202, 144.956352836
2015,918,109212,109212,Waverley,90 Story Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964091646, 144.95426313
2015,918,109226,109226,,62 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7965019984, 144.955150042
2015,918,109219,109219,,76 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964544152, 144.954736136
2015,918,109214,109214,Douglas Terrace,86 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964128288, 144.954382456
2015,918,109215,109215,Douglas Terrace,84 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.796418986, 144.954445773
2015,918,109216,109216,Douglas Terrace,82 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964267112, 144.954510084
2015,918,109217,109217,,80 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964356363, 144.954575309
2015,918,109218,109218,,78 Story Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964426986, 144.954650323
2015,918,109213,109213,Douglas Terrace,88 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964145535, 144.954320553
2015,918,109220,109220,,74 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.796461771, 144.954808894
2015,918,109221,109221,,72 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964701165, 144.954865622
2015,918,109222,109222,Glendale,70 Story Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964748466, 144.954921427
2015,918,109223,109223,Ewart,68 Story Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964820294, 144.954979252
2015,918,109225,109225,,64 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964967453, 144.955092164
2015,918,109227,109227,,60 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7965093179, 144.955206876
2015,918,109228,109228,,58 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7965150581, 144.955263001
2015,918,109211,109211,Othello,92 Story Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964017646, 144.954206404
2015,918,106763,106763,Albert House,69 Morrah Street ,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7957644981, 144.955114809
2015,918,109224,109224,,66 Story Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7964872054, 144.955036845
2015,918,106761,106761,,65 Morrah Street ,Parkville,1870,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7957779447, 144.955241051
2015,918,101007,101007,,13 Benjamin Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7962770035, 144.955056896
2015,918,101008,101008,,15 Benjamin Street ,Parkville,1870,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7962209506, 144.955076105
2015,918,101009,101009,,17 Benjamin Street ,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7961648984, 144.955095313
2015,918,101010,101010,,19 Benjamin Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.796110139, 144.95511408
2015,918,101011,101011,"""Tallangatta""",21 Benjamin Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7960619745, 144.955130586
2015,918,101012,101012,"""Corryong""",23 Benjamin Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7960192328, 144.955145234
2015,918,106765,106765,Park House,73 Morrah Street ,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7957472323, 144.954987603
2015,918,106760,106760,,61-63 Morrah Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7957890441, 144.955326973
2015,918,109210,109210,,20-24 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.79641804, 144.954118467
2015,918,106762,106762,Fern House,67 Morrah Street ,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7957706817, 144.955179194
2015,918,106764,106764,Victoria House,71 Morrah Street ,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7957551998, 144.955050911
2015,918,107342,107342,Weston Court,42-44 Park Drive,Parkville,,,2,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.7956777265, 144.954865912
2015,918,107343,107343,,38-40 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7957730426, 144.954789424
2015,918,107344,107344,,36 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7958373019, 144.954748196
2015,918,107345,107345,Tasma,34 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7959629819, 144.954722869
2015,918,107346,107346,,32 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7960581011, 144.954631295
2015,918,107347,107347,Park Terrace,26-30 Park Drive,Parkville,1960,,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.7961674259, 144.954512448
2015,918,101013,101013,"""Avonia Cottage""",25 Benjamin Street ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7959766858, 144.955157993
2015,919,103256,103256,Parkville Comprehensive Cancer Centre Project,703-721 Elizabeth Street,Parkville,2014,,5,Unoccupied - Under Construction,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.8000942127, 144.956578468
2015,920,618951,618951,Royal Womens Hospital,18-22 Flemington Road ,Parkville,2008,,8,Hospital/Clinic,High level of accessibility,Main Entrance has ramp,3,0,,-37.7988518192, 144.955040426
2015,920,104437,104437,Royal Melbourne Hospital,300-328 Grattan Street,Parkville,1960,2014,11,Hospital/Clinic,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,,-37.7985414118, 144.955962812
2015,921,632410,103909,Building 478,30 Flemington Road ,Parkville,,,2,Educational/Research,High level of accessibility,Main Entrance has ramp,3,0,1,-37.7974643803, 144.953926861
2015,921,632412,103909,Building 403 - VRI Building                                      ,30 Flemington Road ,Parkville,,,1,Educational/Research,Low level of accessibility,All entrances have steps,1,0,1,-37.7974643803, 144.953926861
2015,921,632411,103909,Building 404 - Bio21 Incubator Building                          ,30 Flemington Road ,Parkville,,,3,Educational/Research,Low level of accessibility,All entrances have steps,1,0,,-37.7974643803, 144.953926861
2015,921,513246,103909,Buiding 402,30 Flemington Road ,Parkville,,,1,Office,Low level of accessibility,All entrances have steps,1,10,,-37.7974643803, 144.953926861
2015,921,109209,109209,University High School,77 Story Street,Parkville,,2008,3,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,1,-37.7974667095, 144.956063282
2015,921,632409,103909,Veterinary Preclinical Sciences Building (Bld 400)           ,30 Flemington Road ,Parkville,,,8,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,1,-37.7974643803, 144.953926861
2015,921,513244,103909,David Penington Building (Bld 102)                     ,30 Flemington Road ,Parkville,2005,,7,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1,-37.7974643803, 144.953926861
2015,922,107270,107270,,87 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7955284855, 144.954175407
2015,922,107262,107262,,69 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7958605673, 144.953878608
2015,922,107263,107263,,71 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7958251651, 144.953912891
2015,922,107264,107264,,73 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7957891661, 144.953945658
2015,922,107265,107265,,75 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7957515775, 144.953976594
2015,922,107266,107266,Teviot Cottage,77 Park Drive,Parkville,,,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.795715926, 144.954011936
2015,922,107267,107267,Learmonth Cottage,79 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7956777394, 144.954043185
2015,922,107269,107269,,85 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.7955673189, 144.954143726
2015,922,107259,107259,,57 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.796049688, 144.953712665
2015,922,107271,107271,,89 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7954929534, 144.95421109
2015,922,107272,107272,Como Terrace,91 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7954547171, 144.95424177
2015,922,107273,107273,,93 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7954204246, 144.954279299
2015,922,107268,107268,Mentone,81-83 Park Drive,Parkville,1870,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7956225844, 144.954093178
2015,922,107260,107260,,59-63 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7959933948, 144.953762874
2015,922,107276,107276,Omuna,103 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7951211623, 144.954542339
2015,922,107258,107258,,55 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7960866323, 144.953680123
2015,922,107257,107257,Roseneath,53 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7961220686, 144.953646216
2015,922,107256,107256,Lomondhouse,51 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7961588065, 144.953614347
2015,922,107255,107255,,47-49 Park Drive,Parkville,,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,,-37.7961990613, 144.953578241
2015,922,107254,107254,,45 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.796243444, 144.95353891
2015,922,107253,107253,,43 Park Drive,Parkville,1870,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7962957587, 144.953492044
2015,922,107252,107252,,41 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7963438258, 144.953447414
2015,922,107251,107251,Beauford,39 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7963815871, 144.953416634
2015,922,107250,107250,,35 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7965734841, 144.953243198
2015,922,107249,107249,,33 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.796619929, 144.953201841
2015,922,107248,107248,,31 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7966647592, 144.953164246
2015,922,107247,107247,Colac House,29 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7967050499, 144.95312765
2015,922,107261,107261,,65-67 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7959177945, 144.953830476
2015,922,107289,107289,,139 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7945368006, 144.955084411
2015,922,107246,107246,Avoca House,27 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7967497085, 144.953086574
2015,922,570633,570633,,1-9 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7972563863, 144.952677407
2015,922,513248,103910,Public Toilet,42 Flemington Road ,Parkville,,,1,Community Use,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.7959601657, 144.953165786
2015,922,107299,107299,,159 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.794055893, 144.955555036
2015,922,107298,107298,Sherwood,157 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7941140076, 144.955497924
2015,922,107297,107297,,155 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7941674824, 144.955445193
2015,922,107296,107296,,153 Park Drive,Parkville,1870,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7942118836, 144.955400814
2015,922,107295,107295,,151 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7942522955, 144.955364807
2015,922,107294,107294,,149 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.794297294, 144.955317608
2015,922,107293,107293,,147 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7943517282, 144.955265826
2015,922,107292,107292,Brampton House,145 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7944055245, 144.955212871
2015,922,107274,107274,,95 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7953808861, 144.954307135
2015,922,107288,107288,,137 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.7945728366, 144.955050199
2015,922,107275,107275,,97-99 Park Drive,Parkville,,,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.7953267728, 144.954358753
2015,922,570634,570634,,40 Flemington Road ,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7972096381, 144.952515461
2015,922,107287,107287,,135 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7946070685, 144.955012335
2015,2384,617571,617571,,8 George Street ,North Melbourne,2006,,1,House/Townhouse,,,,,,-37.7902638471, 144.94129492
2015,922,107286,107286,,133 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7946442328, 144.954979057
2015,922,107285,107285,,131 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7946801338, 144.954944563
2015,922,107284,107284,,127-129 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7947508845, 144.954874426
2015,922,107283,107283,,125 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7948240686, 144.954808476
2015,922,107282,107282,,123 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7948611409, 144.954772782
2015,922,107281,107281,,121 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7948993212, 144.95473987
2015,922,107280,107280,,111-119 Park Drive,Parkville,,,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.7949548353, 144.954689959
2015,922,107279,107279,Nydia,109 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7950115542, 144.954642368
2015,922,107278,107278,Torra,107 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7950480149, 144.954608307
2015,922,107277,107277,Nuaro,105 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7950845664, 144.954576162
2015,922,107291,107291,,143 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.794459407, 144.955161242
2015,922,104160,104160,Kelving Grove,118 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7943538515, 144.954471908
2015,922,104175,104175,,78-80 Gatehouse Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7950731563, 144.953555
2015,922,104174,104174,,82 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7950249976, 144.95361478
2015,922,104173,104173,"""Haylebury""",84 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7949935438, 144.953654692
2015,922,104172,104172,,86-88 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7949459093, 144.953717089
2015,922,104171,104171,,90-92 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7948811181, 144.953798497
2015,922,104169,104169,Otway House,98 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.7946595085, 144.954083512
2015,922,104167,104167,,106 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7945778913, 144.954187481
2015,922,104166,104166,,108 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7945438872, 144.954224736
2015,922,104165,104165,,110A Gatehouse Street,Parkville,1890,,2,Storage,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.7945743721, 144.95442667
2015,922,104164,104164,Davina,110 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7944846589, 144.954243495
2015,922,104163,104163,,112 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7944419237, 144.954297756
2015,922,104176,104176,,76 Gatehouse Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.795126195, 144.953487159
2015,922,104161,104161,Campsie,116 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7943849831, 144.954429736
2015,922,104170,104170,Ormond House,96 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7947011216, 144.954027504
2015,922,104159,104159,Yathong,120-122 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7943134849, 144.954519775
2015,922,104158,104158,,124 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7942710272, 144.954574509
2015,922,104157,104157,,126 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7942313125, 144.954625424
2015,922,104156,104156,,128-130 Gatehouse Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7941790707, 144.954691109
2015,922,104155,104155,,132-134 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7941154794, 144.954771416
2015,922,104154,104154,Hatfield House,136-138 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7940521975, 144.954852849
2015,922,104153,104153,,140-142 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7939714803, 144.954954056
2015,922,104152,104152,,144 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.79389995, 144.955046353
2015,922,104151,104151,"""Roselea""",146 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7938511155, 144.955106021
2015,922,104150,104150,,148-150 Gatehouse Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7937960717, 144.955177996
2015,922,107290,107290,,141 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7945009054, 144.955116493
2015,922,107245,107245,Bolinda Vale House,25 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7967932683, 144.953049623
2015,922,104162,104162,Underburrow,114 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7944154189, 144.954375275
2015,922,104196,104196,Sydenham,8 Gatehouse Street,Parkville,,,2,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.7964450128, 144.951815846
2015,922,107244,107244,Twickenham House,23 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7968297643, 144.953016307
2015,922,107243,107243,,19-21 Park Drive,Parkville,,,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.7969625439, 144.952912392
2015,922,107242,107242,,17 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7970250904, 144.95284669
2015,922,107241,107241,Valetta,15 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7970697269, 144.952795186
2015,922,107240,107240,St.Elmo,13 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7971187628, 144.952768092
2015,922,107239,107239,,11 Park Drive,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7971555579, 144.952716548
2015,922,104168,104168,,100 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7946164613, 144.954140079
